0,1,2
-0.714273,5.4352384,0.7746804
0.01650586,4.5647163,0.3974192
0.22379373,4.2562747,0.9192603
-0.63333094,5.216059,0.84351015
-1.2025255,5.0671334,0.59057987
-0.7504446,5.172476,0.70911735
-0.6218662,4.821943,0.71818423
-0.3198732,6.4247913,0.2187247
1.2100283,4.6686435,0.6415368
0.37842524,5.2670836,-0.5587093
0.43375856,5.133886,1.5029025
-0.06214461,5.7994976,1.2512786
-0.41421527,5.575726,0.7692365
-0.46209222,4.920596,0.7744466
-0.70791745,5.1748075,0.53577447
-0.44055083,4.8666353,0.76175886
-1.4696933,5.304681,-0.013957879
-0.7354742,5.2504907,0.82975817
-2.1597364,4.5414915,0.4000127
-0.5555049,5.0914454,0.7982381
0.22190534,4.5922775,1.0925094
-2.3089466,3.9300208,1.6046298
-0.36826372,5.0793943,0.98636025
-2.3727913,4.0904856,1.1640981
-0.010041497,5.245117,1.5098417
-1.2766109,4.1233435,1.5960062
-2.0383992,4.578354,0.45820236
-1.8552148,4.369977,0.9663922
0.41026512,5.49778,2.3216226
-0.8312481,5.170911,0.6383499
-0.48504785,4.777446,2.6341043
0.27180535,4.923869,-1.0449827
-1.0887684,4.927866,0.3331479
-0.6420865,5.2978683,0.50490427
-0.47555527,5.15357,0.88335156
-0.5031349,6.1472135,0.5281191
-0.76002926,5.3884816,0.5466933
0.28909352,4.888247,-1.152974
-0.69411194,5.243098,0.66137457
0.34607875,4.2603035,1.4122331
-0.7274715,5.3061233,0.90162385
-1.1887125,5.0670743,0.43040255
-0.6308212,5.4387283,0.88092905
-1.7042527,5.7387757,0.8208116
-0.6123251,5.404488,1.4551425
-1.2730646,4.6193337,1.0720994
-0.5365521,5.513511,0.79277784
-1.17282,4.953001,0.90225905
-1.332628,3.6096468,0.20637824
-0.81428796,4.058703,1.5793908
-0.7174538,5.477077,1.0601505
0.7703339,5.316816,2.3128855
-0.8670682,5.1210175,1.0660228
-1.1937966,4.88388,0.6885245
-0.84162223,5.16756,0.66678464
0.67628396,4.058121,1.6309888
-0.4450223,5.231992,0.10381978
0.38416356,5.782077,1.330755
-3.7414815,2.845228,3.4618618
-3.013939,1.299251,3.7281418
-2.8708074,1.8272618,3.5324936
-4.181957,1.0157721,3.458604
-2.9715145,1.8291459,3.5486894
-3.58735,3.5640695,3.4311876
-3.4123657,1.5716754,3.4259284
-2.976814,2.1509585,3.2449036
-3.289599,1.6755081,3.6611717
-3.9999385,2.9140096,3.327516
-3.2702556,1.4207501,3.2136528
-3.9713254,1.4190763,3.4859693
-2.9315255,1.8435051,3.6389837
-3.5438335,1.3704636,3.6251352
-2.992673,1.5072558,3.4778447
-3.1151361,3.086652,3.1952295
-3.1388783,1.4000572,3.338458
-4.244689,2.6160178,3.4416592
-3.5099256,3.0791512,3.609783
-4.274674,1.1684608,2.6069908
-3.2269917,0.9404,3.9654899
-3.3955452,1.3026372,3.639706
-2.776738,1.35252,5.05183
-2.8954833,1.7577723,3.2409217
-3.0170395,1.6267262,4.0238833
-3.601427,1.559632,3.9848304
-2.9463336,1.9822664,2.6703324
-3.5755641,1.6647637,3.5267546
-2.9518423,2.4052,4.073698
-3.9864225,1.6893505,4.0026116
-3.707959,2.2414289,4.367283
-2.8594007,1.8693795,4.2237873
-2.6027765,2.2939682,3.68001
-2.8750193,1.7537637,3.360345
-3.3625054,2.045672,3.6454735
-2.8320436,1.6293168,3.736526
-3.2566493,1.4813449,3.5741591
-3.3592064,1.8845276,2.2986624
-3.277189,1.5425744,3.7024872
-3.1087337,1.7806244,3.433443
-2.7664473,1.5684335,3.2667875
-2.6280658,1.5524482,3.0401816
-3.0463064,1.3779105,4.165264
-3.2870052,2.206868,4.2192264
-3.516654,2.3371103,4.4688706
-2.9734411,2.1364667,2.8464432
-3.390804,1.2722671,4.2598004
-1.8495983,1.3551022,4.2215357
-3.2812684,1.7216585,2.8776171
-2.9902031,1.850352,3.3547695
-2.9643104,1.7198005,3.4423134
-3.5607722,1.2331811,3.0977788
-3.789486,1.8912382,3.9941258
-4.2072153,1.417458,3.0617673
-3.0396721,1.2796237,3.6886113
-3.423902,0.70596427,4.010545
-3.608786,1.6197354,3.1997309
-4.743038,1.6885915,3.7576509
-3.2756786,0.94399226,3.9058414
-3.101503,1.6138781,3.3817384
-3.383443,1.3147866,3.7206109
-4.8763647,1.0111873,3.5460489
-3.3132694,0.48794302,2.5580978
-3.5582836,1.4324342,3.4063895
-4.094073,2.6801376,3.3857117
-2.8843124,1.5775788,3.599037
-3.359389,1.7034782,3.490723
-2.9798522,1.4028101,4.28386
-3.6860213,0.6628107,3.476998
-1.9856057,1.5151455,3.2882636
-1.2522564,3.4305577,4.549741
-2.7692845,1.7533959,2.9728122
-4.472629,2.7736027,3.4721093
-3.1200101,1.5822308,3.9754117
-3.0689747,1.6174026,3.5165668
-3.2450888,1.1390808,3.9019473
-2.8179646,0.5432654,2.632078
-4.0200896,1.6519551,2.6841998
-3.5411963,1.576812,3.9396334
-3.1541734,2.217506,3.579965
-2.9853158,1.785164,3.3411214
-3.609691,1.0332052,4.5776844
-3.8416083,1.6720264,3.1340327
-4.5011015,1.3655152,3.1551847
-3.549751,1.8175703,4.0822625
-3.3501875,2.0251164,2.0126865
-3.2232273,1.4378619,3.121094
-3.5661716,1.6953887,4.1140347
-3.9920626,0.8785739,4.043573
-3.3602433,1.514894,3.4076576
-3.1081767,1.4602123,3.427608
-3.3947816,1.4923985,3.5785468
-3.070896,1.3002743,3.8153186
-3.0872645,1.2721026,3.2837162
-3.5637527,1.5641438,3.7866395
-3.7593486,1.0037527,3.9040384
-3.1615496,1.5206726,3.4294205
-2.911513,0.73856294,4.4281645
-3.5527837,1.6282042,3.8906097
-2.73381,2.0315588,4.5116744
-3.7754712,1.6613103,3.4610782
-2.781316,1.2074316,3.216666
-3.6364007,1.6246308,3.315097
-4.5354185,2.0713508,3.7594166
-3.2939677,1.5665022,3.512783
-4.060495,1.6779348,3.502521
-3.3117514,1.6369296,4.2562146
-3.3119645,1.4675748,3.8554752
-2.8092382,1.8660669,3.3870606
-2.3287594,2.6666825,3.7836463
-3.518232,1.4996386,3.4592159
-4.2731175,1.5956141,3.8846087
-4.3222394,2.1785343,4.029983
-3.9999318,1.7056507,3.7553048
-3.0984297,1.622481,3.6139388
-4.244957,1.4083242,4.552589
-3.5538635,1.9773042,3.3550353
-4.600126,1.7680498,3.0355988
-2.5660918,1.6440233,3.5137906
-3.701766,1.29663,4.1618876
-4.3155527,2.0000186,4.083302
-3.385427,0.98471373,3.3376186
-3.187647,2.3715775,3.6974654
-2.8249812,1.3873843,3.3362985
-3.3378305,1.6396698,3.9729154
-3.5042467,3.0006785,2.9880338
-3.8245735,1.1220328,3.3744388
-2.3070304,2.6745062,2.8421986
-2.983592,1.7287042,3.9363754
-2.639719,1.1409743,3.9682066
-3.865948,1.6737944,3.5519228
-2.6648219,2.0047185,3.3242376
-2.6504514,2.831496,3.8884423
-4.41524,2.3602,3.3875964
-2.7615783,1.462868,3.176036
-3.2724535,1.5443962,3.3291013
-2.9733226,1.6405127,3.3507853
-3.339101,0.3814222,3.207004
-3.435293,1.9529096,3.5237892
-3.3225505,1.7460229,3.524264
-4.140244,1.9223528,2.1452663
-4.1781874,1.4024514,3.7878668
-1.0362983,2.3534265,2.8823807
-2.8950825,1.2416946,2.548323
-2.9865565,1.4863889,3.6370609
-2.9329557,2.0937452,3.520601
-3.431731,1.8492923,3.9448829
-3.0322812,1.5300542,3.839779
-3.4607058,1.4318957,3.2469025
-3.0023892,2.0043216,3.5312943
-2.5206652,2.3700037,4.9334493
-4.713663,2.278701,2.9747746
-2.9443007,1.9128095,3.101591
-3.1116245,1.2284532,3.5737274
1.0545782,0.8679608,-0.3910879
-2.6774814,1.3511789,2.1915863
-2.927472,2.4908404,3.1789455
-3.18851,1.3499722,3.8931932
-3.100913,1.5998253,3.4912794
-3.6606827,2.1055045,3.4072165
-3.6511457,0.8244166,3.348456
-3.1200705,1.643131,3.4059227
-2.9728374,0.7771482,3.7571676
-3.1897345,1.8757437,3.9939022
-4.242035,2.8579068,3.7336442
-2.891011,1.6230825,3.4033256
-3.1080537,1.5790884,3.2891934
-3.0710087,1.5059357,3.3539882
-3.2369802,1.7844881,3.6701396
-2.8590913,1.5029477,3.748633
-2.4774055,0.3785982,3.0579855
-2.643951,2.8559864,4.070275
-2.6447365,1.5992743,3.5715382
-2.927729,1.9604822,3.98983
-3.5515044,1.337999,3.6360834
-1.948634,1.6055133,2.6737747
-3.7742932,0.63709795,3.1186037
-3.788571,1.6210119,3.7280455
-3.2321317,1.7175943,4.0640655
-2.9333398,1.33325,3.6686943
-3.362004,1.80852,3.7880905
-4.5549326,2.7646909,3.2351558
-3.0501819,0.97706497,3.1111631
-3.382501,1.4603032,3.066383
-3.4518852,1.8012081,4.079249
-3.4841428,1.2741458,3.6901727
-3.3658555,1.2386588,3.987746
-3.4903123,1.5074453,3.5514162
-3.0526123,3.3090227,3.2984588
-3.4781427,2.0309384,3.5555756
-4.1693115,1.7915457,4.6836104
-3.180908,2.3596666,4.1492105
-3.3829966,1.5923887,3.6628642
-3.238074,1.5231694,3.7950287
-3.3593118,1.6420522,4.2813435
-3.9731646,1.5538796,2.3023343
-3.5281827,1.1609702,4.4966288
-2.784136,1.6538535,3.2862647
-3.7450705,1.5537578,3.268494
-2.831167,1.4041488,3.5510273
5.1392727,-0.8758339,3.4588969
7.4109554,-1.2969011,2.5233808
6.1107483,-1.9820001,4.3556175
5.517749,-2.470773,2.639758
5.3576794,-0.11756454,3.3415084
5.2472835,-0.9165926,2.8942654
6.380876,-2.4467292,2.7567701
5.8667655,-1.7551497,2.7878928
5.105637,-0.7799633,3.7956944
5.6638727,0.07778246,4.324292
5.4590592,-0.44122446,3.3922071
6.0174294,-1.3136625,3.0077035
4.464982,-1.3070236,4.3187246
4.262045,-0.26366386,2.7570632
4.3083043,-0.75462466,1.818428
7.1880107,-1.9287616,3.177144
5.234837,-1.5354464,1.9665135
5.7360597,-0.7558019,2.8356576
3.7447994,-1.1002129,2.803626
5.7466006,-0.7806551,3.0626464
5.8380117,-1.7168034,3.759138
5.1021953,-0.8211638,2.1530533
3.1863256,-0.17573921,1.2821959
5.7285824,-0.94243145,3.4673944
4.861453,-1.0738759,4.2481146
5.987567,-2.0473444,3.3382676
4.5354447,-0.44115853,4.395792
7.2029033,-1.8259425,2.944258
4.948142,-0.03325534,4.662821
5.9629645,-0.47035798,2.1895537
4.8597436,-1.4348783,3.3086846
5.349876,-0.93898535,3.8126695
6.2449574,-1.0534277,3.7175746
5.688234,-0.8270348,2.9362872
4.468225,-1.6036279,1.7026296
5.2032347,-1.0176414,3.8085895
5.989359,-0.89335614,3.3633058
5.747307,-1.9099606,4.1009135
4.355538,-1.8815151,2.2941494
5.3570433,-2.3905632,3.6242595
7.044043,-1.3541616,4.2220955
5.8665247,-0.5362023,2.4673102
5.2490396,-1.9340783,2.1585305
5.257671,-1.3934001,4.0860305
5.070022,-0.40128592,3.080128
6.490665,-0.678211,1.465328
6.9325585,-0.55560356,2.6646643
5.266864,-0.94373065,2.726264
4.6626883,-1.9389253,2.895778
4.3901024,-0.77928644,2.9212778
4.757026,0.5367767,3.3116937
5.7731967,0.68424857,3.3017087
5.2171054,-1.0507629,3.3818314
4.9373136,-0.16120343,3.4733834
5.349737,-0.4687513,3.5086517
4.4263535,-1.2342913,1.3157147
5.1626825,-1.0217792,1.9840449
5.5096116,-1.7726715,1.3641734
5.583572,-0.81024075,3.1018512
5.241183,-0.753,2.7352817
5.153342,-0.8153243,2.4507773
4.956011,-0.757955,2.342353
5.153628,-1.0559452,3.220347
5.177478,-0.6933177,3.7540858
5.883387,-0.98268867,2.6454134
5.9521775,-1.59834,1.4111093
5.497771,-1.1316547,2.504485
5.333012,-0.7784136,3.5394926
4.3112144,-1.0587873,2.863091
5.4549723,-0.55804276,3.1816332
5.154419,-1.0590141,2.830142
5.340329,-0.8919782,2.868804
5.2570386,-1.8171432,2.4704335
5.8642426,-0.76223487,2.288162
5.894007,0.76919985,2.2303889
5.2423363,-0.8477996,2.9808235
4.8168006,-1.0848328,3.7529078
5.983399,0.8563645,3.8552828
4.090778,-1.2701651,2.8639874
5.3012085,-1.1067485,3.9189892
6.5245876,-1.5998503,3.0860207
3.864008,-0.35670307,2.854113
5.4555955,-2.0394568,2.6543608
3.134399,-0.17359488,1.2568666
4.6105795,-0.21970381,3.6791906
4.9466796,0.35041067,2.614049
6.1312017,-1.068877,3.752152
5.9859023,-1.36174,4.5567484
6.486986,-0.98412466,2.201416
6.0024076,-1.2140312,3.1120079
5.5358996,-0.70190513,3.0000181
6.074676,-0.89983374,1.5074116
5.5436363,-0.7305043,2.677753
5.221809,-0.8003669,4.6024823
4.839417,-1.1904227,3.2474234
5.3330326,-0.80697227,2.4344883
5.131829,-0.69507736,1.7697074
5.4482193,-0.8797285,3.249677
5.317757,-1.2406113,3.6599357
4.908331,-0.9270169,3.5992475
4.262841,-1.1696212,3.4638975
3.9195445,-0.4933468,3.7082229
5.592262,-0.26602948,3.949088
5.565571,-0.7498488,3.001352
5.9633045,-1.4312888,3.374223
5.4341364,0.09565603,4.3949966
5.323915,-1.1145612,2.9921575
5.7383394,0.2842538,4.3327665
6.9253244,-0.61310107,4.0279984
5.3905787,-0.90991753,3.4310298
5.0534897,-1.0602031,4.187032
5.446144,-1.3361738,3.722346
5.326498,-1.3106475,2.2308385
5.0615935,-0.22150198,2.7760804
5.0689297,-1.2547606,1.5851343
5.5164623,-0.9040625,2.9755476
6.920328,-1.4474382,1.6750455
5.036003,-0.060003117,2.269277
5.117566,-1.4548076,4.4888644
5.8177176,0.20012434,3.275472
4.691096,-0.53895175,3.580022
5.6003675,-0.72489357,3.038584
5.429342,-0.587983,2.900746
6.0217624,-0.7020136,4.382715
4.6349955,-2.2515075,2.6151402
5.594313,-1.020897,2.516313
4.8095903,-2.285588,2.1778295
5.215823,-0.2952488,3.2507164
5.350649,-0.82877296,3.2484412
5.86188,-0.73816913,2.89841
6.3321004,-1.7011467,3.7595904
4.6553655,-0.51577115,2.2271373
4.5650077,-1.390069,2.4050329
5.3512316,-0.7288356,3.3860908
3.8733313,-0.9372597,2.9348052
5.093554,-0.8877042,3.8357575
5.6556263,-0.5732624,0.8714733
5.644941,-1.0327013,3.6823053
3.6491544,-0.15473884,2.1546502
4.633634,-1.0836936,2.4458983
5.3896084,-0.8030785,3.2040448
5.0266366,-0.98020697,2.6189666
5.6073093,-0.7072917,3.0890162
5.3431344,0.04724238,2.733867
5.6815696,1.1818806,2.3754811
4.7587204,-0.34080288,1.8837694
5.834431,-1.181104,3.6439967
4.6723757,-0.629959,3.40619
7.4354095,0.5084553,4.220935
6.2621803,-2.4747062,2.8130996
5.4564233,-0.3072821,1.4448805
5.1640263,-0.8921929,3.6854348
5.209971,-0.8222566,2.27313
6.657386,-1.3943995,3.5031369
5.134865,1.1802086,2.4689374
4.848725,-1.552243,1.9605412
6.0681643,-2.4688432,3.541995
5.4281955,-0.9303969,3.2886052
6.6320558,-2.0285418,3.468486
5.707062,-0.32055828,1.5303842
5.937963,-0.93113184,2.785182
6.4968667,0.2783605,4.243311
3.0943038,-0.34567657,3.5201187
4.040062,-1.1339405,1.8454661
7.232578,-0.9086138,2.1758487
4.817331,-2.25026,3.3386633
5.5428233,-0.8814638,2.9086733
6.561772,-1.3530333,3.310744
6.0698256,-1.5781136,2.821704
6.180757,-0.8544017,3.6760886
4.408548,0.38732275,2.8133955
3.6055467,0.082645774,1.1683568
5.8527474,-1.4191012,2.7890944
6.7078867,-0.3399981,4.6578536
5.6958194,-0.45944995,3.275141
4.995953,-1.1009177,4.218534
6.436709,-0.4562502,2.4676743
5.9923234,-0.2713555,2.817872
4.298571,0.02297493,2.9571087
5.2246857,-0.7957662,2.121014
4.155823,-0.55308336,4.4555917
5.1516986,-0.9040259,2.6601875
5.3099937,-0.72775716,3.1915483
4.560902,-0.20992336,3.8311992
4.8140006,-1.7973274,3.5243456
6.5041738,-1.9837686,3.6777668
5.273226,-0.84702486,3.501896
6.23462,-2.2968433,2.1151385
5.408113,-1.3441663,2.3468006
4.8735275,-0.9401424,1.1940618
5.6421742,-0.63749635,2.8984687
4.452906,-0.48033264,1.9323006
5.952758,-0.60766655,2.9967477
4.691177,-1.3221629,3.2237873
5.7871556,-1.258745,3.1840088
5.6165056,-1.2417138,3.342846
4.9312806,-0.8632643,2.442018
5.9340034,-0.28760093,2.1096907
6.870458,-1.6915334,4.027222
5.2280564,-1.585798,4.2608137
7.5585036,-2.4137862,-1.9670327
8.343631,-1.394198,-1.566249
7.6953154,-1.8753034,0.45743528
8.213995,-1.5453297,-2.0494556
7.193368,-2.481417,-1.2137616
7.829566,-1.255813,-1.6463159
7.8595676,-1.6662192,-1.4687554
7.9577174,-2.0517945,-1.0202185
6.7927155,-1.108573,-1.6407464
8.021881,-1.807427,-0.47699067
6.940366,-1.1988081,0.07044674
7.5558085,-1.8678281,-1.8427596
6.5023994,-1.0237523,-1.8215829
6.8745646,-1.4503934,-1.1745687
8.691922,-0.23089154,-0.412682
7.476568,-2.4930847,-0.19695862
7.954293,-2.3373046,-1.9808354
7.8018928,-1.7426496,-1.2392417
7.88388,-1.7626432,-1.0794628
7.8142686,-1.9243088,-1.0871676
8.117502,-0.9170302,-1.168625
8.22215,-1.5925472,-0.9265982
7.797302,-1.7105502,-1.5809996
8.2051325,-1.8515632,-0.6612658
8.049447,-0.9409459,-0.659072
7.4870157,-1.4945081,-1.5066084
7.9042315,-2.0496523,-0.9580178
8.576685,-2.1461666,-1.4659611
7.3591166,-1.4741663,-0.3416563
8.304541,-1.8280901,-1.3756196
9.146088,-0.9502872,0.37144643
7.9491787,-2.020731,-0.98394173
7.5679064,-2.6901858,-1.688178
7.809994,-1.3393793,-1.2553403
6.1273236,-0.8254473,1.02846
7.8435364,-2.1101437,-1.4605964
7.8727107,0.0358699,-0.7314757
7.3280315,-3.1238,0.08765339
7.009175,-2.1894858,-0.9161825
6.574838,-1.3296291,-1.8711549
7.972818,-2.0056984,-0.28619856
8.205061,-2.0259867,1.749698
7.74358,-1.9198838,-1.272919
6.752761,-1.275398,-1.9175583
7.347303,-3.3647006,-1.0929145
6.7052774,-1.5922592,1.4950104
8.223946,-0.20979,-0.15696855
6.153481,-2.1691144,-0.80635804
6.456058,-2.2164378,-1.48464
7.9013042,-1.5520818,-1.4308326
8.398948,-2.1833189,-0.7392329
8.218033,-1.1540334,-1.4095774
7.9405227,-2.020139,-0.25912547
7.997643,-1.931997,-1.4418178
8.67613,-2.4896152,-1.5964023
5.9847684,-0.2682867,2.4445043
7.718318,-2.108506,-1.0181563
7.8557725,-2.00242,-0.8591773
8.357481,-2.1177485,0.5175109
6.55965,-0.9371131,-1.2610042
7.6150103,-2.2108858,-0.8164014
8.039126,-1.6772918,-0.47431064
7.3914113,-2.940367,-2.0932813
6.7847724,0.005094206,0.7273595
5.6416388,-1.688791,0.36902043
7.84404,-2.0727034,-0.2375905
8.673048,-2.7930212,0.009565566
8.1654415,-1.6626236,-0.9737881
6.91616,-2.1515255,0.37017596
8.010294,-1.5208458,-0.575206
7.7825603,-2.1054282,-1.4893786
8.763806,-1.9437615,-0.49762654
8.136024,-2.3822055,-0.8696103
7.831198,-1.7806182,-0.38196066
8.005707,-1.6960953,-1.522661
9.001541,-2.0978203,-1.6429774
8.557769,-2.0703475,-1.1757679
7.929116,-2.1283722,-1.0294216
8.211906,-1.9529623,-0.27783266
7.735076,-1.9412276,-0.9976204
7.713685,-1.9978927,-0.9458002
8.017003,-1.9441453,-0.98717564
7.6770463,-2.0522451,-1.3923577
7.1638536,-1.4970086,-0.55332285
7.6595507,-2.0912228,-0.61185664
7.5837774,-2.489778,-1.3620622
7.87947,-1.9380102,-1.0239464
8.213548,-2.972494,-0.86941993
7.803836,-2.002953,-0.93296444
7.6728935,-1.2671689,-0.79960823
6.496617,-2.6744854,-0.32585266
7.8992996,-1.8658574,-0.897041
8.506698,-2.3121495,-1.0686978
7.550045,-1.8234825,-0.61692876
7.8166246,-1.1193975,-1.5686055
8.293489,-2.1694217,-0.44412318
8.078973,-2.262748,1.6329535
5.546498,-0.68654,2.5930574
7.6153584,-1.5165086,-0.23250891
8.726624,-1.2298594,-0.35286492
3.850527,0.33175644,0.5960953
7.5980277,-1.7792699,-0.85416436
6.54405,-0.30619517,0.65585774
7.7115297,-1.7739377,-0.08385748
7.7939353,-1.8501803,-1.2694253
7.347052,-0.5330869,-1.7295065
7.8710546,-1.7073272,-0.8521377
7.84766,-1.9892703,-0.72222024
7.6730404,-2.8099716,-1.8996509
6.18495,0.33650807,0.14638264
8.257211,-1.9969537,-1.0481063
7.8490105,-1.762614,-1.0009046
7.636056,-2.1025794,-0.75938934
8.383324,-2.0910985,-1.393391
8.055397,-2.091286,-1.1630292
8.134425,-2.8122327,-1.0025169
8.04592,-2.01934,-0.27341634
7.4657836,-2.203839,-0.91413075
7.708251,-2.0953197,-0.814927
7.264369,-3.2376742,-0.32492247
7.6729455,-2.92401,-0.20099841
8.577131,-0.71380526,-1.4694148
7.8131595,-1.8667222,-0.92164934
8.007355,-1.9579935,-1.3760936
9.164007,-0.9217504,0.4198558
7.8073835,-1.3340013,-1.5443093
7.3647566,-1.8565189,-1.0846108
7.9908457,-2.737545,-1.023531
7.9709873,-1.8245113,-0.76868093
6.6965413,-1.3109311,-0.07288266
7.845317,-1.908458,-0.53547436
7.61926,-2.1139514,-1.2226273
7.926494,-1.6687807,-0.92929083
8.091097,-2.1385164,-0.7611546
8.622525,-1.4649433,0.55506486
7.534761,-0.86183304,-0.57611024
7.628777,-1.08945,1.6126364
6.9147787,-1.7090181,-0.42724693
7.4975743,-1.2747289,-2.0839918
7.3705916,-1.0822409,-0.13159545
7.275313,-1.6101491,-1.2608035
7.862641,-1.7013483,-0.97481406
7.815923,-1.8223398,-1.1469312
7.8644085,-1.9163249,-0.968327
8.404505,-2.292987,-1.0864469
7.922187,-2.097528,-0.8386884
7.8869524,-1.7294501,-1.1188707
7.889669,-1.6295259,-1.2580616
7.953292,-1.1182652,-1.2289087
7.646821,-1.8231268,-1.116076
6.819727,-2.0160506,-0.2995694
8.086133,-2.1622007,-2.0690286
5.958534,-0.39777765,1.9519887
7.3692436,-1.7133752,-0.6338787
7.739387,-1.8283873,-0.7406893
7.8813167,-1.6288191,-1.2253362
6.148614,-2.3060935,1.2493702
7.60621,-1.8889605,-1.1591314
7.368087,-1.6273677,-0.8049969
7.6592216,-1.8556522,-0.8433798
7.517838,-2.785924,-1.8903342
7.801888,-1.6519468,-0.6659284
8.16723,-2.334365,-1.0822684
7.846608,-2.4548001,-0.4373139
7.811756,-1.6480658,-0.7242839
7.704544,-2.1322355,-1.0930134
7.373487,-1.9085729,-1.43121
6.956433,0.16495584,1.9957869
7.590862,-1.9622755,-0.81814367
7.3788123,-2.5999284,-1.0062449
8.092924,-1.7962656,-1.3510206
7.760033,-1.8683738,-1.2522548
8.053264,-2.3282247,-0.8519006
8.108419,-2.1057956,-0.93522644
8.433622,-2.4062624,0.04852025
8.204079,-1.753851,-0.74305373
7.6812773,-2.27449,-1.4127047
9.117041,-2.9130044,-0.8014041
8.52007,0.45502955,0.48978075
7.9411945,-1.9417349,-1.2234511
5.6352835,-1.6311333,0.46360874
7.579257,-1.9965066,-0.9352933
5.264939,-0.38139844,0.9096244
5.454391,-0.6197351,1.5167866
7.9488997,-1.830114,-1.0726268
8.7885685,-1.5291864,-1.0549967
7.488506,-1.8735615,-0.75757885
6.623133,-1.7337897,0.66659373
6.9901056,-2.2027862,-1.2639484
8.408415,-3.0907214,-0.47407076
7.707495,-2.1557312,-1.2101502
5.6086564,-2.60891,1.5739154
7.8000083,-1.8794385,-1.1192185
6.849568,-2.5105042,1.9406015
7.7956724,-1.8275862,-0.71730834
5.566616,-1.8589199,-0.8814247
8.485507,-2.0973256,-1.4753296
7.6909733,-0.83126944,-1.738853
6.8482494,-1.8702332,-0.74992347
8.559853,-1.723261,-0.65223163
7.6804686,-1.1800063,2.2276793
6.9462733,0.33407983,1.3759212
7.188306,0.025701972,2.1512651
6.671533,-0.59914184,3.8514757
6.9462237,-0.12517838,0.41626367
6.94794,0.34890243,1.1447878
7.017105,0.4761483,1.5112337
6.753691,1.7342134,2.8211148
6.480518,0.44525078,1.4136775
6.6776643,0.4448063,2.0535614
8.455655,-0.119933926,2.1259696
8.466144,-0.5843805,1.7303431
7.85751,-0.16326411,3.1488042
8.127733,-1.1453145,1.6625478
6.7493634,0.26487324,2.471341
4.629275,0.83013195,0.91144496
6.8195767,1.097731,1.9212561
6.9313326,-0.25340056,1.3526939
7.346667,0.052986227,3.01059
8.097323,-0.88075495,2.7939825
7.5954275,1.0537611,0.4385973
6.5411005,0.8725655,1.1414942
7.2198424,-0.45667884,1.9376861
8.016895,-0.9875352,2.718621
7.021772,-0.5036201,2.0451818
6.438702,0.18756281,1.7141918
7.0136533,0.82328,2.788667
5.6135664,0.83484334,1.418254
7.7752204,0.9146152,2.3638558
7.030581,0.23270021,2.5328424
7.2928,0.66500765,1.289162
5.181407,0.34133792,1.8352602
7.4572864,1.0294313,0.6016108
5.8300576,0.93489945,3.5942018
6.7997727,0.097308815,2.2229607
6.2828174,0.87221014,2.7952902
6.6527653,0.8361895,2.962873
6.70277,0.6591546,1.193044
6.931092,0.2241707,1.4706343
5.7060847,1.3590775,3.7636554
8.12543,-0.64251536,2.1098762
6.724315,0.92322457,0.92982477
6.001733,0.614644,0.85487115
6.800588,0.43946502,1.2972975
6.734189,-0.43133172,3.884589
6.593552,0.6822797,3.2437203
6.991824,0.42362836,1.1407579
6.4562488,0.45413002,1.3320771
8.353033,0.4469439,3.1362567
6.5310073,-0.4106464,2.9301167
6.7865667,0.3239367,1.5130473
7.6410947,-0.85136455,2.0196419
7.7262926,1.6611565,2.6204453
7.111396,-1.5136861,1.3210294
7.752988,0.1370286,2.7268667
8.022045,-0.62880623,1.7089841
6.623366,0.39382365,1.7167792
7.1274104,0.81207037,1.6832852
6.734215,0.34100354,1.327761
6.695948,0.44064742,1.4834508
5.8694205,-0.28331244,0.4741359
6.9737134,0.20910634,1.6761904
6.960684,0.34011543,1.237761
6.368838,0.52960217,3.3657985
7.726218,-0.3932407,0.92253983
6.310169,1.5331256,1.4436412
6.483737,0.10591477,2.171703
7.781152,0.33209634,3.3411489
6.1870003,0.3389359,2.1919744
7.206417,0.41297024,1.6211159
5.934093,0.43471566,1.0127877
6.6957088,0.35788187,1.5888704
7.421599,0.13858865,1.677969
7.3407235,-1.5253392,-0.43208852
4.684148,0.5353611,3.9618034
6.79503,1.3484603,3.9112952
6.9087663,0.057498474,2.0572648
5.2390504,1.2140015,1.9753767
6.7962813,1.0806922,1.2159218
5.307676,1.59897,2.7901218
7.3689375,1.7365987,1.8767397
7.7396073,0.32891658,1.872654
7.34013,0.56894416,1.386107
7.39031,0.5424185,1.4343168
8.191184,-0.82168937,2.5733292
5.3245487,0.8178708,0.51824707
6.8245983,-0.47025886,3.8712173
6.5895166,0.7316565,1.2122054
8.08247,-0.15925144,2.4771216
6.2107644,1.4619,3.0091043
6.36652,0.8688101,2.4982095
6.6216474,0.1838145,1.374254
7.15064,-0.03260156,1.3887246
7.4965186,0.7712775,3.042701
8.320825,0.049676035,1.2304916
6.7192225,0.45996863,1.3836422
6.7342215,0.28282338,1.3452595
6.62777,-0.1863851,3.5591772
6.9770813,0.4513974,1.478822
6.411088,1.3766913,1.5839155
7.461153,1.4050765,2.2475808
6.401219,1.4856827,2.7794662
6.9313407,0.6089308,2.8079374
6.8417797,0.091954105,1.6769764
7.450566,0.60022944,2.2117481
6.089381,0.5119482,0.4430106
